rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
3150,MED:20479250,20479250,PMC2890442,10.1073/pnas.0907011107,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,PIK3CA mutations associated with gene signature of low mTORC1 signaling and better outcomes in estrogen receptor-positive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3151,MED:20485156,20485156,,10.1097/pai.0b013e3181dddb20,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Intratumoral heterogeneity of immunohistochemical marker expression in breast carcinoma: a tissue microarray-based study.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3152,MED:20497917,20497917,,10.3816/cbc.2010.n.026,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Through a glass darkly: advances in understanding breast cancer biology, 2000-2010.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
3153,MED:20498025,20498025,,10.1136/jcp.2010.075754,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Feasibility of using tissue microarray cores of paraffin-embedded breast cancer tissue for measurement of gene expression: a proof-of-concept study.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3154,MED:20498394,20498394,,10.1200/jco.2009.25.9820,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Metastatic behavior of breast cancer subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3155,MED:20519684,20519684,,10.1056/nejme1003854,context,unclear,low,,false,Taxane-based chemotherapy for node-positive breast cancer--take-home lessons.,No abstract is available; founder title-level adjudication is required.,outcome_or_treatment_in_title,false
3156,MED:20520800,20520800,PMC2876119,10.1371/journal.pmed.1000279,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Subtyping of breast cancer by immunohistochemistry to investigate a relationship between subtype and short and long term survival: a collaborative analysis of data for 10,159 cases from 12 studies.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3157,MED:20537966,20537966,PMC5527939,10.1016/j.molonc.2010.04.006,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Triple-negative breast cancer: present challenges and new perspectives.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3158,MED:20554119,20554119,,10.1016/j.ctrv.2010.04.007,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Personalized treatment of early-stage breast cancer: present concepts and future directions.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
3159,MED:20563840,20563840,,10.1007/s10549-010-0945-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,ROCK: a breast cancer functional genomics resource.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3160,MED:20569503,20569503,PMC2917035,10.1186/bcr2594,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Proteomic and transcriptomic profiling reveals a link between the PI3K pathway and lower estrogen-receptor (ER) levels and activity in ER+ breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3161,MED:20620930,20620930,,10.1016/j.soc.2010.04.001,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Neoadjuvant chemotherapy for operable breast cancer: individualizing locoregional and systemic therapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3162,MED:20663721,20663721,PMC5527914,10.1016/j.molonc.2010.06.007,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular diversity in ductal carcinoma in situ (DCIS) and early invasive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
3163,MED:20665103,20665103,PMC3851293,10.1007/s10549-010-1078-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cytokeratin 5 positive cells represent a steroid receptor negative and therapy resistant subpopulation in luminal breast cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3164,MED:20686179,20686179,PMC3734848,10.1126/scitranslmed.3001127,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Ferroportin and iron regulation in breast cancer progression and prognosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
3165,MED:20700118,20700118,PMC2966629,10.1038/sj.bjc.6605845,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Neoadjuvant endocrine therapy in primary breast cancer: indications and use as a research tool.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3166,MED:20723971,20723971,,10.1016/j.biomaterials.2010.07.091,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The quantitative detection of total HER2 load by quantum dots and the identification of a new subtype of breast cancer with different 5-year prognosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3167,MED:20735307,20735307,,10.1586/era.10.50,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Beyond triple-negative breast cancer: the need to define new subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3168,MED:20799965,20799965,PMC2949660,10.1186/bcr2632,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Expression levels of uridine 5'-diphospho-glucuronosyltransferase genes in breast tissue from healthy women are associated with mammographic density.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3169,MED:20804563,20804563,PMC2949646,10.1186/bcr2616,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Microarray data analysis in neoadjuvant biomarker studies in estrogen receptor-positive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3170,MED:20804975,20804975,,10.1016/j.stem.2010.07.010,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,BRCA1 basal-like breast cancers originate from luminal epithelial progenitors and not from basal stem cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
3171,MED:20816508,20816508,,10.1053/j.seminoncol.2010.05.002,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Epidemiology of health disparities in relation to the biology of estrogen receptor-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
