rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
2272,MED:23698379,23698379,PMC4818008,10.1126/scitranslmed.3005723,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Ectopic activation of germline and placental genes identifies aggressive metastasis-prone lung cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2273,MED:23716599,23716599,PMC3719671,10.1128/mcb.01443-12,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,SWI/SNF chromatin-remodeling factor Smarcd3/Baf60c controls epithelial-mesenchymal transition by inducing Wnt5a signaling.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
2274,MED:23785296,23785296,PMC3681674,10.1371/journal.pgen.1003549,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The gene desert mammary carcinoma susceptibility locus Mcs1a regulates Nr2f1 modifying mammary epithelial cell differentiation and proliferation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2275,MED:23829549,23829549,,10.1021/jm400380m,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The discovery of PLK4 inhibitors: (E)-3-((1H-Indazol-6-yl)methylene)indolin-2-ones as novel antiproliferative agents.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2276,MED:23835740,23835740,,10.3892/or.2013.2602,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Microarray analysis reveals that high mobility group A1 is involved in colorectal cancer metastasis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2277,MED:23861920,23861920,PMC3702597,10.1371/journal.pone.0068579,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Determination of minimum training sample size for microarray-based cancer outcome prediction-an empirical assessment.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2278,MED:23874106,23874106,PMC3711880,10.2147/ott.s44906,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Glycoprotein non-metastatic b (GPNMB): A metastatic mediator and emerging therapeutic target in cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2279,MED:23894276,23894276,PMC3722217,10.1371/journal.pone.0066047,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A gene signature to determine metastatic behavior in thymomas.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2280,MED:23901284,23901284,PMC3726525,10.2147/ott.s33766,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gamma secretase inhibitors of Notch signaling.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2281,MED:23909413,23909413,PMC3809890,10.1111/jcpp.12119,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene × smoking interactions on human brain gene expression: finding common mechanisms in adolescents and adults.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2282,MED:23963610,23963610,PMC3982314,10.1039/c3mt00149k,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Sodium metavanadate exhibits carcinogenic tendencies in vitro in immortalized human bronchial epithelial cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2283,MED:23966112,23966112,PMC3810846,10.1093/bioinformatics/btt492,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Strengths and limitations of microarray-based phenotype prediction: lessons learned from the IMPROVER Diagnostic Signature Challenge.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
2284,MED:24000280,24000280,PMC3683952,10.1159/000351193,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,St. Gallen 2013: brief preliminary summary of the consensus discussion.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2285,MED:24002530,24002530,PMC4201606,10.4161/bioa.26134,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,MicroRNA-23b regulates cellular architecture and impairs motogenic and invasive phenotypes during cancer progression.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2286,MED:24025679,24025679,,10.1016/j.bbrc.2013.09.007,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,In silico analysis of stomach lineage specific gene set expression pattern in gastric cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
2287,MED:24056404,24056404,PMC6481936,10.1148/radiol.13130078,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Illuminating radiogenomic characteristics of glioblastoma multiforme through integration of MR imaging, messenger RNA expression, and DNA copy number variation.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2288,MED:24131140,24131140,PMC4631139,10.1056/nejmoa1304369,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Increased survival in pancreatic cancer with nab-paclitaxel plus gemcitabine.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
2289,MED:24327800,24327800,PMC3855200,10.4137/cin.s12840,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,true,Gene Expression Meta-Analysis Identifies Cytokine Pathways and 5q Aberrations Involved in Metastasis of ERBB2 Amplified and Basal Breast Cancer.,The title identifies secondary literature retained only for citation chaining.,classifier_method|secondary_literature_in_title,false
2290,MED:24729942,24729942,PMC3982603,10.4172/2153-0602.1000127,context,unclear,low,,false,Meta-analysis of Aurora Kinase A (AURKA) Expression Data Reveals a Significant Correlation Between Increased AURKA Expression and Distant Metastases in Human ER-positive Breast Cancers.,No abstract is available; founder title-level adjudication is required.,secondary_literature_in_title,false
2291,MED:22262869,22262869,PMC3283539,10.1093/jnci/djr557,context,unclear,low,,false,Gene signatures revisited.,No abstract is available; founder title-level adjudication is required.,,false
2292,MED:22323520,22323520,PMC3378858,10.1093/nar/gks001,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Summarizing and correcting the GC content bias in high-throughput sequencing.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record,false
2293,MED:22348002,22348002,PMC3278409,10.1371/journal.pone.0030269,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Angiogenic mRNA and microRNA gene expression signature predicts a novel subtype of serous ovarian cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
2294,MED:22486256,22486256,,10.1111/j.1365-2559.2012.04207.x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular evidence in support of the neoplastic and precursor nature of microglandular adenosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2295,MED:22527109,22527109,,10.1007/s10549-012-2063-z,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,true,Assessment accuracy of core needle biopsy for hormone receptors in breast cancer: a meta-analysis.,The title identifies secondary literature retained only for citation chaining.,strong_method_in_record|secondary_literature_in_title,false
