rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
530,MED:22272228,22272228,PMC3260139,10.1371/journal.pone.0029143,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A reliable method for the selection of exploitable melanoma archival paraffin embedded tissues for transcript biomarker profiling.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
531,MED:22425662,22425662,,10.1016/j.ygyno.2012.03.013,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Overexpression of GRP78 in complete hydatidiform moles.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
532,MED:22521360,22521360,,10.1016/j.jhep.2012.03.027,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,An in situ molecular signature to predict early recurrence in hepatitis B virus-related hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
533,MED:22530001,22530001,PMC3328434,10.1371/journal.pone.0035276,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Transcriptional profiling of formalin fixed paraffin embedded tissue: pitfalls and recommendations for identifying biologically relevant changes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
534,MED:22553347,22553347,,10.1158/1078-0432.ccr-12-0077-t,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A molecular taxonomy for urothelial carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
535,MED:22685613,22685613,PMC3369837,10.1371/journal.pone.0038863,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrated genomic and gene expression profiling identifies two major genomic circuits in urothelial carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
536,MED:22698575,22698575,,10.1016/j.eururo.2012.05.063,context,unclear,low,,false,The importance of being grade 3: WHO 1999 versus WHO 2004 pathologic grading.,No abstract is available; founder title-level adjudication is required.,,false
537,MED:22811581,22811581,PMC3446854,10.1158/1078-0432.ccr-11-2322,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Wnt-pathway activation in two molecular classes of hepatocellular carcinoma and experimental modulation by sorafenib.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
538,MED:22846864,22846864,,10.1053/j.seminoncol.2012.05.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene signatures in the management of hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
539,MED:23122055,23122055,PMC3526407,10.1186/1748-7188-7-29,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Distributional fold change test - a statistical approach for detecting differential expression in microarray experiments.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
540,MED:23284662,23284662,PMC3524125,10.1371/journal.pone.0051153,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Mutation scanning using MUT-MAP, a high-throughput, microfluidic chip-based, multi-analyte panel.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
541,MED:21774828,21774828,PMC3171728,10.1186/1471-2407-11-304,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A cross-species analysis of a mouse model of breast cancer-specific osteolysis and human bone metastases using gene expression profiling.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|nonhuman_in_title,false
542,MED:21909424,21909424,PMC3164716,10.1371/journal.pone.0024237,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Chromosomal aberrations in bladder cancer: fresh versus formalin fixed paraffin embedded tissue and targeted FISH versus wide microarray-based CGH analysis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
543,MED:22042419,22042419,,10.4166/kjg.2011.58.4.190,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,[MicroRNA expression pattern in intraductal papillary mucinous neoplasm].,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
544,MED:22133085,22133085,PMC3269440,10.1186/1471-2164-12-589,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Relative impact of key sources of systematic noise in Affymetrix and Illumina gene-expression microarray experiments.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
545,MED:20522636,20522636,PMC2893624,10.2353/jmoldx.2010.090155,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Quantitative expression profiling in formalin-fixed paraffin-embedded samples by affymetrix microarrays.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
546,MED:20598126,20598126,PMC2912887,10.1186/1471-2105-11-367,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A flexible R package for nonnegative matrix factorization.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
547,MED:20703838,20703838,PMC2933006,10.1007/s11894-010-0131-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Intestinal goblet cells and mucins in health and disease: recent insights and progress.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
548,MED:19200394,19200394,PMC2667512,10.1186/1471-2105-10-53,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Outcome prediction based on microarray analysis: a critical perspective on methods.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
549,MED:19494856,19494856,,10.1038/modpathol.2009.26,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Histological variants of urothelial carcinoma: diagnostic, therapeutic and prognostic implications.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
550,MED:19594443,19594443,,10.2144/000113169,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Methods comparison for high-resolution transcriptional analysis of archival material on Affymetrix Plus 2.0 and Exon 1.0 microarrays.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
551,MED:19617889,19617889,PMC3159387,10.1038/nprot.2009.97,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Mapping identifiers for the integration of genomic datasets with the R/Bioconductor package biomaRt.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
552,MED:19723656,19723656,PMC3549578,10.1158/0008-5472.can-09-1089,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrative transcriptome analysis reveals common molecular subclasses of human hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
